114;Can I repeat a course I passed with a CC or higher?;No, courses with CC or higher grades cannot be repeated.;0;2025-05-06 18:30:45.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
115;What are the conditions for retaking a failed course?;Students must retake courses they failed (F grade) in the first available semester when it is offered.;0;2025-05-06 18:30:45.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
116;What is the prerequisite for enrolling in certain courses?;Prerequisites may include passing specific courses or having a minimum credit total.;0;2025-05-06 18:30:45.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
117;How many courses can I withdraw from during my entire education?;Students may withdraw from up to 4 courses in total for undergraduate programs.;0;2025-05-06 18:30:45.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
118;Is it allowed to register for overlapping courses in the schedule?;Overlapping is generally not allowed, but one-hour overlaps in up to two courses may be permitted under special circumstances.;0;2025-05-06 18:30:45.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
119;Can I enroll in two courses that have overlapping times?;Course time overlaps are generally not allowed. However, a one-hour overlap in two different courses may be permitted under special circumstances.;0;2025-05-06 19:15:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
120;Is it my responsibility if I miss classes due to overlapping schedules?;Yes, students are responsible for fulfilling attendance requirements even if they are allowed to take overlapping courses.;0;2025-05-06 19:15:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
121;Do I have to pay per credit or per semester?;Students who are not enrolled in all required courses except for 15 ECTS or fewer must pay per credit instead of a flat semester fee.;0;2025-05-06 19:15:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
122;When do I pay credit-based fees instead of a semester fee?;You pay per credit if you cannot take more than 15 ECTS due to course unavailability or unmet prerequisites.;0;2025-05-06 19:15:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
123;Do I need my advisor's approval for course registration?;Yes, all course registrations must be reviewed and approved by your academic advisor.;0;2025-05-06 19:30:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
124;Can I change my courses after my advisor has approved them?;No, once your advisor has approved the registration, you cannot make changes unless requested by the advisor or academic committee.;0;2025-05-06 19:30:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
125;How many ECTS credits can I take per semester?;The normal course load is 30 ECTS per semester.;0;2025-05-06 19:30:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
126;Can I take more than 30 ECTS in a semester?;"Yes, if your GPA is 2.50 or above, you may take up to 37 ECTS; if it's 3.50 or above, up to 43 ECTS.";0;2025-05-06 19:30:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
127;Are internships mandatory?;Yes, internship requirements are determined by the relevant academic unit based on the Internship Directive.;0;2025-05-06 19:30:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
128;Where can I find the internship rules?;Internship rules are defined in the university's Internship Directive.;0;2025-05-06 19:30:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
129;Do I have to repeat a course if I get an F grade?;Yes, you must retake an F-graded course in the next semester it is offered.;0;2025-05-06 19:50:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
130;Can I repeat a course even if I passed it with a low grade like DC or DD?;Yes, you can repeat DC or DD graded courses if you wish to improve your grade.;0;2025-05-06 19:50:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
131;Can I withdraw from a course during the semester?;Yes, you can withdraw from up to two courses per semester within the withdrawal deadline.;0;2025-05-06 19:50:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
132;Is there a deadline for course withdrawal?;Yes, the last day for course withdrawal is the end of the 5th week of the semester.;0;2025-05-06 19:50:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
133;Can I take courses as a special student from another university?;Yes, you can take courses as a special student from another institution with the approval of the university board.;0;2025-05-06 19:50:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
134;How many ECTS credits can I take during summer from other universities?;You can take up to 18 ECTS credits from summer programs at other institutions.;0;2025-05-06 19:50:00.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
135;What does 'probation' status mean for a student?;Probation status means the student's GPA is between 1.50 and 1.99. The student is considered academically at risk.;0;2025-05-06 19:18:30.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
136;What is a 'repeat status' student?;A repeat status student has a GPA below 1.50 or has been on probation for two consecutive semesters.;0;2025-05-06 19:18:30.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
137;Can I retake a course I passed with a CC grade?;No, students cannot retake courses they passed with a CC grade or higher.;0;2025-05-06 19:18:30.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
138;How much is the normal course load?;The normal course load is 30 ECTS credits per semester.;0;2025-05-06 19:18:30.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
139;Can I take more than 30 ECTS credits?;Yes, depending on your GPA: up to 31 with GPA ≤ 2.49, up to 37 with GPA 2.50–3.49, and up to 43 with GPA ≥ 3.50.;0;2025-05-06 19:18:30.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
140;Do I need my advisor’s approval to register for courses?;Yes, all course registrations require advisor approval.;0;2025-05-06 19:18:30.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
141;Can my advisor change my course registration?;Yes, your advisor can ask for changes and submit your registration to the academic board if needed.;0;2025-05-06 19:18:30.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
142;Do I need to get internship approval from the university?;Yes, internship procedures are determined by your academic department under the Internship Regulation.;0;2025-05-06 19:18:30.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
143;Is there a limit to how many courses I can withdraw from?;Yes, you can withdraw from up to 2 courses in a semester, and a total of 4 during your entire undergraduate study.;0;2025-05-06 19:18:30.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
144;What happens if I fail a course with an F grade?;You must retake the F-graded course in the next semester it is offered.;0;2025-05-06 19:18:30.000;NULL;ca453343-5c8e-4840-b670-8c117146be81
145;ii;mm;1;2025-05-13 08:59:17.830;NULL;ca453343-5c8e-4840-b670-8c117146be81
146;dmf 101 nerde;-1. kat;0;2025-05-15 13:37:35.990;NULL;ca453343-5c8e-4840-b670-8c117146be81
147;NULL;NULL;1;2025-05-17 23:50:52.383;NULL;ca453343-5c8e-4840-b670-8c117146be81
148;"soru ";cevap;0;2025-05-18 00:02:58.347;NULL;ca453343-5c8e-4840-b670-8c117146be81
149;What is summer school?;Summer school is a short-term academic period during the summer where students can take courses to complete failed subjects or graduate earlier.;0;2025-05-18 00:53:31.730;2025-05-18 00:53:31.730;ca453343-5c8e-4840-b670-8c117146be81
150;Who can attend summer school?;It is suitable for students who want to complete missing courses, improve their GPA, or graduate early. Students from other universities can also attend as special students.;0;2025-05-18 00:53:31.730;2025-05-18 00:53:31.730;ca453343-5c8e-4840-b670-8c117146be81
151;When are the summer school registration dates?;Registration dates are announced annually in the academic calendar available on the university website.;0;2025-05-18 00:53:31.730;2025-05-18 00:53:31.730;ca453343-5c8e-4840-b670-8c117146be81
152;How many credits can be taken in summer school?;A maximum of 15 ECTS credits can be taken during the summer school.;0;2025-05-18 00:53:31.730;2025-05-18 00:53:31.730;ca453343-5c8e-4840-b670-8c117146be81
153;How do I register for summer school?;Registrations are made online through the OBS system within the announced dates.;0;2025-05-18 00:53:31.730;2025-05-18 00:53:31.730;ca453343-5c8e-4840-b670-8c117146be81
154;Can students from other universities attend?;Yes, students from other universities can apply as special students and take courses during summer school.;0;2025-05-18 00:53:31.730;2025-05-18 00:53:31.730;ca453343-5c8e-4840-b670-8c117146be81
155;Are scholarships valid during summer school?;No, scholarships are not valid in summer school. Students must pay for the courses they take.;0;2025-05-18 00:53:31.730;2025-05-18 00:53:31.730;ca453343-5c8e-4840-b670-8c117146be81
156;Do summer school grades affect GPA?;Yes, the grades received during summer school are included in the GPA calculation.;0;2025-05-18 00:53:31.730;2025-05-18 00:53:31.730;ca453343-5c8e-4840-b670-8c117146be81
157;Is advisor approval required for course selection?;Yes, students must get their advisor’s approval before selecting summer school courses.;0;2025-05-18 00:53:31.730;2025-05-18 00:53:31.730;ca453343-5c8e-4840-b670-8c117146be81
158;How are the courses to be opened in summer school determined?;The courses are determined based on student demand and department planning. Courses with insufficient enrollment may not be opened.;0;2025-05-18 00:53:31.730;2025-05-18 00:53:31.730;ca453343-5c8e-4840-b670-8c117146be81
159;Can I transfer if I am a student who has extended my study period?;Yes. Students who have extended their study period can transfer under Article 1. In this case, your central placement score from the year you enrolled in your current university is considered. Note that maximum study durations are also taken into account in transfers.;0;2025-05-18 00:56:33.023;2025-05-18 00:56:33.023;ca453343-5c8e-4840-b670-8c117146be81
